cd_plano_conta_rel,ds_plano_conta,nivel,vl_abr,vl_abr_f,vl_ago,vl_ago_f,vl_atualizado,vl_atualizado_f,vl_dez,vl_dez_f,vl_fev,vl_fev_f,vl_jan,vl_jan_f,vl_jul,vl_jul_f,vl_jun,vl_jun_f,vl_mai,vl_mai_f,vl_mar,vl_mar_f,vl_nov,vl_nov_f,vl_out,vl_out_f,vl_periodo,vl_periodo_f,vl_previsto,vl_previsto_f,vl_set,vl_set_f,vl_total,vl_total_f
2.4.1.1.51.1.1,Transferências de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Atenção Primária - Principal,7,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,,0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0
2.4.1.1.51.1.1.01,Transferências de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Atenção Primária - Principal,8,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,,0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0
2.4.1.1.51.1.1.01.01,BLOCO INVESTIMENTOS EM REDE DE SAUDE,9,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,,0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0
2.4.1.1.51.1.1.01.02,INVEST. - AQUIS EQUIP GINECOLÓGICO - ATENÇAO BAS 01,9,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,,0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0
2.4.1.1.51.1.1.01.03,INVEST. - AQUIS EQUIP MAT PERM - ATENCAO BAS 01,9,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,,0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0
2.4.1.1.51.1.1.01.04,INVEST. - AQUIS EQUIP MAT PERM - ATENCAO BAS 02,9,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,,0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0
2.4.1.1.51.1.1.01.05,INVEST. - AQUIS EQUIP MAT PERM - ATENCAO BAS 03,9,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,,0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0
2.4.1.1.51.1.1.01.06,INVEST - AQUIS EQUIP MAT PERM - CEO 01,9,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,,0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0
2.4.1.1.51.1.1.01.07,SAUDE - EMENDA IND FED - PORT. 4104/24 CEF 00XX-X - INV ATENCAO BAS 01,9,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,,0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0
2.4.1.1.51.1.1.01.08,SAUDE - EMENDA IND FED - PORT. 4291/24 CEF 00XX-X - INV CEO 01,9,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,,0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0
2.4.1.1.51.2,Transferências de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Atenção Especializada,6,"R$ 0,00",0,"R$ 0,00",0,"R$ 5.000.000,00",5000000,"R$ 0,00",0,"R$ 240.978,00",240978,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,,0,"R$ 5.000.000,00",5000000,"R$ 0,00",0,"R$ 240.978,00",240978
2.4.1.1.51.2.1,Transferências de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Atenção Especializada - Principal,7,"R$ 0,00",0,"R$ 0,00",0,"R$ 5.000.000,00",5000000,"R$ 0,00",0,"R$ 240.978,00",240978,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,,0,"R$ 5.000.000,00",5000000,"R$ 0,00",0,"R$ 240.978,00",240978
2.4.1.1.51.2.1.01,Transferências de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Atenção Especializada - Principal,8,"R$ 0,00",0,"R$ 0,00",0,"R$ 5.000.000,00",5000000,"R$ 0,00",0,"R$ 240.978,00",240978,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,,0,"R$ 5.000.000,00",5000000,"R$ 0,00",0,"R$ 240.978,00",240978
2.4.1.1.51.2.1.01.01,BLOCO INVESTIMENTOS EM REDE DE SAUDE,9,"R$ 0,00",0,"R$ 0,00",0,"R$ 5.000.000,00",5000000,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,,0,"R$ 5.000.000,00",5000000,"R$ 0,00",0,"R$ 0,00",0
2.4.1.1.51.2.1.01.02,INVEST. - AQUIS EQUIP MAT PERM - AMBULÂNCIA SAMU 02,9,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,,0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0
2.4.1.1.51.2.1.01.03,INVEST. - AQUIS EQUIP MAT PERM - HOSP. ZNO 03,9,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,,0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0
2.4.1.1.51.2.1.01.04,INVEST. - AQUIS EQUIP MAT PERM - ESTIVADORES 01,9,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,,0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0
2.4.1.1.51.2.1.01.05,INVEST. - AQUIS EQUIP MAT PERM - HOSP ZNO 04,9,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,,0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0
2.4.1.1.51.2.1.01.06,INVEST. - AQUIS EQUIP MAT PERM - HOSP ZNO 05,9,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,,0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0
2.4.1.1.51.2.1.01.07,INVEST. - AQUIS EQUIP MAT PERM - HOSP ZNO 06,9,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,,0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0
2.4.1.1.51.2.1.01.08,INVEST. - AQUIS EQUIP MAT PERM -CREN 01,9,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,,0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0
2.4.1.1.51.2.1.01.09,INVEST. - AQUIS EQUIP MAT PERM - HOSP. ZNO 07,9,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,,0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0
2.4.1.1.51.2.1.01.10,INVEST. - AQUIS EQUIP MAT PERM - HOSP. ZNO 08,9,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,,0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0
2.4.1.1.51.2.1.01.11,INVEST. - AQUIS EQUIP MAT PERM - SEADOMI 01,9,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,,0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0
2.4.1.1.51.2.1.01.12,SAUDE - EMENDA IND FED - PORT. 5922/24 CEF 0041-6 - INV MENTAL 01,9,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 197.295,00",197295,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,,0,"R$ 0,00",0,"R$ 0,00",0,"R$ 197.295,00",197295
2.4.1.1.51.2.1.01.13,SAUDE - EMENDA IND FED - PORT. 5929/24 CEF 0042-4 - INV COMPL ZNO 01,9,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 43.683,00",43683,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,,0,"R$ 0,00",0,"R$ 0,00",0,"R$ 43.683,00",43683
2.4.1.2,Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – Fnde ,4,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,,0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0
2.4.1.2.50,Transferências de Recursos Destinados a Programas de Educação,5,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,,0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0
2.4.1.2.50.9,Outras Transferências Destinadas a Programas de Educação,6,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,,0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0
2.4.1.2.50.9.1,Outras Transferências Destinadas a Programas de Educação - Principal,7,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,,0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0
2.4.1.2.50.9.1.01,EMENDA 417100009/2020- AQUISIÇÃO DE ONIBUS ESCOLAR,8,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,,0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0
2.4.1.4,Transferências de Convênios da União e de suas Entidades ,4,"R$ 1.063.412,42",1063412.42,"R$ 13.261,50",13261.5,"R$ 54.037.000,00",54037000,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 118.915,48",118915.48,"R$ 82.396,81",82396.81,"R$ 16.010,38",16010.38,"R$ 658.663,31",658663.31,"R$ 424.025,65",424025.65,"-R$ 741.474,44",-741474.44,,0,"R$ 54.037.000,00",54037000,"R$ 661.411,19",661411.19,"R$ 2.296.622,30",2296622.3
2.4.1.4.50,Transferências de Convênios da União para o Sistema Único de Saúde – SUS,5,"R$ 0,00",0,"R$ 0,00",0,"R$ 100.000,00",100000,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,,0,"R$ 100.000,00",100000,"R$ 0,00",0,"R$ 0,00",0
2.4.1.4.50.0.1,Transferências de Convênios da União para o Sistema Único de Saúde – SUS - Principal,7,"R$ 0,00",0,"R$ 0,00",0,"R$ 100.000,00",100000,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,,0,"R$ 100.000,00",100000,"R$ 0,00",0,"R$ 0,00",0
2.4.1.4.50.0.1.01,Transferências de Convênios da União para o Sistema Único de Saúde – SUS - Principal,8,"R$ 0,00",0,"R$ 0,00",0,"R$ 100.000,00",100000,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,,0,"R$ 100.000,00",100000,"R$ 0,00",0,"R$ 0,00",0
2.4.1.4.50.0.1.01.01,CONVENIO,9,"R$ 0,00",0,"R$ 0,00",0,"R$ 100.000,00",100000,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,,0,"R$ 100.000,00",100000,"R$ 0,00",0,"R$ 0,00",0
2.4.1.4.99,Outras Transferências de Convênios da União e de Suas Entidades,5,"R$ 1.063.412,42",1063412.42,"R$ 13.261,50",13261.5,"R$ 53.937.000,00",53937000,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 118.915,48",118915.48,"R$ 82.396,81",82396.81,"R$ 16.010,38",16010.38,"R$ 658.663,31",658663.31,"R$ 424.025,65",424025.65,"-R$ 741.474,44",-741474.44,,0,"R$ 53.937.000,00",53937000,"R$ 661.411,19",661411.19,"R$ 2.296.622,30",2296622.3
2.4.1.4.99.0.1,Outras Transferências de Convênios da União e de Suas Entidades - Principal,7,"R$ 1.063.412,42",1063412.42,"R$ 13.261,50",13261.5,"R$ 53.937.000,00",53937000,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 118.915,48",118915.48,"R$ 82.396,81",82396.81,"R$ 16.010,38",16010.38,"R$ 658.663,31",658663.31,"R$ 424.025,65",424025.65,"-R$ 741.474,44",-741474.44,,0,"R$ 53.937.000,00",53937000,"R$ 661.411,19",661411.19,"R$ 2.296.622,30",2296622.3
2.4.1.4.99.0.1.01,Outras Transferências de Convênios da União e de Suas Entidades - Principal,8,"R$ 1.063.412,42",1063412.42,"R$ 13.261,50",13261.5,"R$ 53.937.000,00",53937000,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 118.915,48",118915.48,"R$ 82.396,81",82396.81,"R$ 16.010,38",16010.38,"R$ 658.663,31",658663.31,"R$ 424.025,65",424025.65,"-R$ 741.474,44",-741474.44,,0,"R$ 53.937.000,00",53937000,"R$ 661.411,19",661411.19,"R$ 2.296.622,30",2296622.3
2.4.1.4.99.0.1.01.01,SIEDI GERAL - GOVERNO FEDERAL,9,"R$ 0,00",0,"R$ 0,00",0,"R$ 6.200.000,00",6200000,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,,0,"R$ 6.200.000,00",6200000,"R$ 0,00",0,"R$ 0,00",0
2.4.1.4.99.0.1.01.02,SANTOS NOVOS TEMPOS 2 DRAGAGEM DO RIO SAO JORGE,9,"R$ 0,00",0,"R$ 0,00",0,"R$ 43.400.000,00",43400000,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,,0,"R$ 43.400.000,00",43400000,"R$ 0,00",0,"R$ 0,00",0
2.4.1.4.99.0.1.01.03,SANTOS NOVOS TEMPOS COMPORTAS EEC6 e EEC9,9,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,,0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0
2.4.1.4.99.0.1.01.04,M . CIDADES PROG. SANEAMENTO BÁSICO PARA TODOS - MANEJO DE ÁGUAS PLUVIAIS,9,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,,0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0
2.4.1.4.99.0.1.01.05,FINCOHAP/M.CIDADES/S. MANOEL/CRIADORES,9,"R$ 118.249,11",118249.11,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 110.507,48",110507.48,"R$ 12.436,81",12436.81,"R$ 16.010,38",16010.38,"R$ 0,00",0,"R$ 268.168,37",268168.37,"R$ 19.419,76",19419.76,,0,"R$ 0,00",0,"R$ 0,00",0,"R$ 544.791,91",544791.91
2.4.1.4.99.0.1.01.06,FINCOHAP - MIN.CIDADES/V.GILDA,9,"R$ 658.663,31",658663.31,"R$ 13.261,50",13261.5,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"-R$ 278.898,00",-278898,"R$ 69.960,00",69960,"R$ 0,00",0,"R$ 658.663,31",658663.31,"R$ 155.857,28",155857.28,"-R$ 760.894,20",-760894.2,,0,"R$ 0,00",0,"R$ 0,00",0,"R$ 516.613,20",516613.2
2.4.1.4.99.0.1.01.07,CENTRO DE EXCELÊNCIA DE JUDO E LUTAS,9,"R$ 0,00",0,"R$ 0,00",0,"R$ 800.000,00",800000,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,,0,"R$ 800.000,00",800000,"R$ 0,00",0,"R$ 0,00",0
2.4.1.4.99.0.1.01.08,SANTOS NOVOS TEMPOS 2 (OBRAS DRENAGEM - NOVO),9,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,,0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0
2.4.1.4.99.0.1.01.09,EMENDA PARLAMENTAR 202040210002,9,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,,0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0
2.4.1.4.99.0.1.01.10,REP SESERP- REFORMA DAS PEÇAS OLÍMPIO LIMA E JERONIMA LA TEREZA,9,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,,0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0
2.4.1.4.99.0.1.01.11,REP SIEDI - MORRO FONTANA,9,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,,0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0
2.4.1.4.99.0.1.01.12,REP SIEDI - OBRAS JOAQUIM TAVORA,9,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,,0,"R$ 0,00",0,"R$ 661.411,19",661411.19,"R$ 661.411,19",661411.19
2.4.1.4.99.0.1.01.13,REP SIEDI - MCIDADANIA CONSTRUÇÃO DE PISTA DE SKATE,9,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,,0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0
2.4.1.4.99.0.1.01.14,REP SEMES - MCIDADANIA REFORMA COMPLEXO REBOUÇAS,9,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,,0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0
2.4.1.4.99.0.1.01.15,REP SECULT- EQUIPAMENTOS PARA ESPAÇOS CULTURAIS,9,"R$ 0,00",0,"R$ 0,00",0,"R$ 380.000,00",380000,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,,0,"R$ 380.000,00",380000,"R$ 0,00",0,"R$ 0,00",0
2.4.1.4.99.0.1.01.16,(C) 00698 - SANTOS NOVOS TEMPOS,9,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,,0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0
2.4.1.4.99.0.1.01.17,REP SIGTV ESTRUTURAÇAO INVESTIMENTOS SEDS,9,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,,0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0
2.4.1.4.99.0.1.01.18,EMENDA PARLAMENTAR SEDS- ESTRUTURAÇÃO REDE SISTEMA UNICO ASS SOC,9,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,,0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0
2.4.1.4.99.0.1.01.19,EMENDA FEDERAL 202241710014 - SEDS -SIGTV GND4,9,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,,0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0
2.4.1.4.99.0.1.01.20,REP CONSTRUÇÃO DE PRAÇA NO MORRO DO JOSÉ MENINO,9,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0,,0,"R$ 0,00",0,"R$ 0,00",0,"R$ 0,00",0
